ID,:LABEL,accession,name,synonyms,description,taxid
P63104-2,Protein,1433Z_HUMAN,YWHAZ,"1433Z_HUMAN,YWHAZ,1IB1,1QJA,1QJB,2C1J,2C1N,2O02,2WH0,3CU8,3NKX,3RDH,4BG6,4FJ3,4HKC,4IHL,4N7G,4N7Y,4N84,4WRQ,4ZDR,5D2D,5D3F,5EWZ,5EXA,5J31,5JM4,5M35,5M36,5M37,5NAS,5ULO,5WXN,5XY9,6EF5,6EJL,6EWW,6F08,6F09,6FN9,6FNA,6FNB,6FNC,6Q0K,6RLZ,6U2H,9606.ENSP00000379287,CHEMBL4105899,ENSG00000164924",,9606
P30154-1,Protein,2AAB_HUMAN,PPP2R1B,"2AAB_HUMAN,PPP2R1B,9606.ENSP00000311344,ENSG00000137713",,9606
P46952-2,Protein,3HAO_HUMAN,HAAO,"3HAO_HUMAN,HAAO,2QNK,5TK5,5TKQ,9606.ENSP00000294973,CHEMBL3108657,ENSG00000162882",,9606
Q6ZT62-1,Protein,3BP1_HUMAN,SH3BP1,"3BP1_HUMAN,SH3BP1,4J9D,4J9F,9606.ENSP00000350018,ENSG00000100092",,9606
Q969T7-1,Protein,5NT3B_HUMAN,NT5C3B,"5NT3B_HUMAN,NT5C3B,9606.ENSP00000389948,CHEMBL4295921,ENSG00000141698",,9606
P26439,Protein,3BHS2_HUMAN,HSD3B2,"3BHS2_HUMAN,HSD3B2,9606.ENSP00000445122,CHEMBL3670,ENSG00000203859",,9606
Q9ULC5-4,Protein,ACSL5_HUMAN,ACSL5,"ACSL5_HUMAN,ACSL5,9606.ENSP00000348429,CHEMBL4105818,ENSG00000197142",,9606
Q8IZP0-7,Protein,ABI1_HUMAN,ABI1,"ABI1_HUMAN,ABI1,9606.ENSP00000365312,ENSG00000136754",,9606
Q9P2A4-1,Protein,ABI3_HUMAN,ABI3,"ABI3_HUMAN,ABI3,9606.ENSP00000225941,ENSG00000108798",,9606
Q6PD74,Protein,AAGAB_HUMAN,AAGAB,"AAGAB_HUMAN,AAGAB,9606.ENSP00000261880,ENSG00000103591",,9606
P17787,Protein,ACHB2_HUMAN,CHRNB2,"ACHB2_HUMAN,CHRNB2,2GVT,2K58,2K59,2KSR,2LM2,5KXI,6CNJ,6CNK,6UR8,6USF,9606.ENSP00000357461,CHEMBL1883,ENSG00000160716",,9606
Q9ULW3,Protein,ABT1_HUMAN,ABT1,"ABT1_HUMAN,ABT1,9606.ENSP00000274849,ENSG00000146109",,9606
P53396-2,Protein,ACLY_HUMAN,ACLY,"ACLY_HUMAN,ACLY,3MWD,3MWE,3PFF,5TDE,5TDF,5TDM,5TDZ,5TE1,5TEQ,5TES,5TET,6HXH,6HXK,6HXL,6HXM,6O0H,6POE,6POF,6QFB,6UI9,6UIA,6UUW,6UUZ,6UV5,9606.ENSP00000253792,CHEMBL3720,ENSG00000131473",,9606
Q9Y3Q7-2,Protein,ADA18_HUMAN,ADAM18,"ADA18_HUMAN,ADAM18,9606.ENSP00000265707,ENSG00000168619,ENSG00000278548",,9606
Q9NY61,Protein,AATF_HUMAN,AATF,"AATF_HUMAN,AATF,5W6A,9606.ENSP00000477848,ENSG00000275700,ENSG00000276072",,9606
Q9NUN7,Protein,ACER3_HUMAN,ACER3,"ACER3_HUMAN,ACER3,6G7O,9606.ENSP00000434480,ENSG00000078124",,9606
P08697,Protein,A2AP_HUMAN,SERPINF2,"A2AP_HUMAN,SERPINF2,9606.ENSP00000321853,ENSG00000167711,ENSG00000276838",,9606
Q13444-12,Protein,ADA15_HUMAN,ADAM15,"ADA15_HUMAN,ADAM15,9606.ENSP00000349436,CHEMBL2331050,ENSG00000143537",,9606
P35348-1,Protein,ADA1A_HUMAN,ADRA1A,"ADA1A_HUMAN,ADRA1A,9606.ENSP00000369960,CHEMBL229,ENSG00000120907",,9606
Q8IZP0-6,Protein,ABI1_HUMAN,ABI1,"ABI1_HUMAN,ABI1,9606.ENSP00000365312,ENSG00000136754",,9606
Q6P4H8-1,Protein,ACKMT_HUMAN,ATPSCKMT,"ACKMT_HUMAN,ATPSCKMT,9606.ENSP00000422338,ENSG00000150756",,9606
Q9UKQ2-2,Protein,ADA28_HUMAN,ADAM28,"ADA28_HUMAN,ADAM28,9606.ENSP00000265769,ENSG00000042980",,9606
P35609-2,Protein,ACTN2_HUMAN,ACTN2,"ACTN2_HUMAN,ACTN2,1H8B,1HCI,1QUU,4D1E,5A36,5A37,5A38,5A4B,9606.ENSP00000443495,ENSG00000077522",,9606
Q9NP78-2,Protein,ABCB9_HUMAN,ABCB9,"ABCB9_HUMAN,ABCB9,9606.ENSP00000440288,CHEMBL1293189,ENSG00000150967",,9606
Q9NPB9,Protein,ACKR4_HUMAN,ACKR4,"ACKR4_HUMAN,ACKR4,9606.ENSP00000249887,ENSG00000129048",,9606
Q9UG63-2,Protein,ABCF2_HUMAN,ABCF2,"ABCF2_HUMAN,ABCF2,9606.ENSP00000222388,ENSG00000285292,ENSG00000033050",,9606
O60488-1,Protein,ACSL4_HUMAN,ACSL4,"ACSL4_HUMAN,ACSL4,9606.ENSP00000339787,ENSG00000068366",,9606
P32297-1,Protein,ACHA3_HUMAN,CHRNA3,"ACHA3_HUMAN,CHRNA3,4ZK4,5SYO,5TVC,6PV7,6PV8,9606.ENSP00000315602,CHEMBL3068,ENSG00000080644",,9606
Q7Z5M8,Protein,AB12B_HUMAN,ABHD12B,"AB12B_HUMAN,ABHD12B,9606.ENSP00000336693,ENSG00000131969",,9606
Q7Z5R6,Protein,AB1IP_HUMAN,APBB1IP,"AB1IP_HUMAN,APBB1IP,2MWN,3ZDL,9606.ENSP00000365411,ENSG00000077420",,9606
O94911-1,Protein,ABCA8_HUMAN,ABCA8,"ABCA8_HUMAN,ABCA8,9606.ENSP00000467271,ENSG00000141338",,9606
Q00005-1,Protein,2ABB_HUMAN,PPP2R2B,"2ABB_HUMAN,PPP2R2B,9606.ENSP00000377936,ENSG00000156475",,9606
Q9H845,Protein,ACAD9_HUMAN,ACAD9,"ACAD9_HUMAN,ACAD9,9606.ENSP00000312618,ENSG00000177646",,9606
Q4L235-3,Protein,ACSF4_HUMAN,AASDH,"ACSF4_HUMAN,AASDH,9606.ENSP00000205214,ENSG00000157426",,9606
P25106,Protein,ACKR3_HUMAN,ACKR3,"ACKR3_HUMAN,ACKR3,6K3F,9606.ENSP00000272928,CHEMBL2010631,ENSG00000144476",,9606
P45954,Protein,ACDSB_HUMAN,ACADSB,"ACDSB_HUMAN,ACADSB,2JIF,9606.ENSP00000357873,ENSG00000196177",,9606
P35348-5,Protein,ADA1A_HUMAN,ADRA1A,"ADA1A_HUMAN,ADRA1A,9606.ENSP00000369960,CHEMBL229,ENSG00000120907",,9606
Q9ULC5-3,Protein,ACSL5_HUMAN,ACSL5,"ACSL5_HUMAN,ACSL5,9606.ENSP00000348429,CHEMBL4105818,ENSG00000197142",,9606
P08172,Protein,ACM2_HUMAN,CHRM2,"ACM2_HUMAN,CHRM2,1LUB,3UON,4MQS,4MQT,5YC8,5ZK3,5ZK8,5ZKB,5ZKC,6OIK,6U1N,9606.ENSP00000399745,CHEMBL211,ENSG00000181072",,9606
Q08AH1,Protein,ACSM1_HUMAN,ACSM1,"ACSM1_HUMAN,ACSM1,9606.ENSP00000301956,ENSG00000166743",,9606
O96019-2,Protein,ACL6A_HUMAN,ACTL6A,"ACL6A_HUMAN,ACTL6A,6LTJ,9606.ENSP00000397552,ENSG00000136518",,9606
Q6NTF7-2,Protein,ABC3H_HUMAN,APOBEC3H,"ABC3H_HUMAN,APOBEC3H,5W45,6B0B,6BBO,9606.ENSP00000385741,ENSG00000100298",,9606
U3KPV4,Protein,A3LT2_HUMAN,A3GALT2,"A3LT2_HUMAN,A3GALT2,9606.ENSP00000475261,ENSG00000184389",,9606
A8K2U0-2,Protein,A2ML1_HUMAN,A2ML1,"A2ML1_HUMAN,A2ML1,9606.ENSP00000299698,ENSG00000166535",,9606
Q9H0P0,Protein,5NT3A_HUMAN,NT5C3A,"5NT3A_HUMAN,NT5C3A,2CN1,2JGA,2VKQ,9606.ENSP00000484415,ENSG00000122643",,9606
O94911,Protein,ABCA8_HUMAN,ABCA8,"ABCA8_HUMAN,ABCA8,9606.ENSP00000467271,ENSG00000141338",,9606
Q9Y2T4-4,Protein,2ABG_HUMAN,PPP2R2C,"2ABG_HUMAN,PPP2R2C,9606.ENSP00000335083,ENSG00000074211",,9606
P36639-1,Protein,8ODP_HUMAN,NUDT1,"8ODP_HUMAN,NUDT1,1IRY,3Q93,3WHW,3ZR0,3ZR1,4C9W,4C9X,4N1T,4N1U,5ANS,5ANT,5ANU,5ANV,5ANW,5FSI,5FSK,5FSL,5FSM,5FSN,5FSO,5GHI,5GHJ,5GHM,5GHN,5GHO,5GHP,5GHQ,5NGR,5NGS,5NGT,5NHY,5OTM,5WS7,6AA3,6AA4,6AA5,6EQ2,6EQ3,6EQ4,6EQ5,6EQ6,6EQ7,6F1X,6F20,6F22,6F23,6GLE,6GLF,6GLG,6GLH,6GLI,6GLJ,6GLK,6GLL,6GLM,6GLN,6GLO,6GLP,6GLQ,6GLR,6GLS,6GLT,6GLU,6GLV,6IJY,6ILI,6IMZ,6QVO,6US2,6US3,6US4,9606.ENSP00000380241,CHEMBL3708265,ENSG00000106268",,9606
Q8TB40,Protein,ABHD4_HUMAN,ABHD4,"ABHD4_HUMAN,ABHD4,9606.ENSP00000414558,ENSG00000100439",,9606
Q9UNA3,Protein,A4GCT_HUMAN,A4GNT,"A4GCT_HUMAN,A4GNT,9606.ENSP00000236709,ENSG00000118017",,9606
Q9NQ94-3,Protein,A1CF_HUMAN,A1CF,"A1CF_HUMAN,A1CF,2CPD,9606.ENSP00000378868,ENSG00000148584",,9606
Q9BV23,Protein,ABHD6_HUMAN,ABHD6,"ABHD6_HUMAN,ABHD6,9606.ENSP00000420315,CHEMBL2189127,ENSG00000163686",,9606
O95264-1,Protein,5HT3B_HUMAN,HTR3B,"5HT3B_HUMAN,HTR3B,9606.ENSP00000260191,CHEMBL2111332,ENSG00000149305",,9606
P10323,Protein,ACRO_HUMAN,ACR,"ACRO_HUMAN,ACR,9606.ENSP00000216139,CHEMBL2738,ENSG00000100312,ENSG00000283539",,9606
Q04771,Protein,ACVR1_HUMAN,ACVR1,"ACVR1_HUMAN,ACVR1,3H9R,3MTF,3OOM,3Q4U,4BGG,4C02,4DYM,5OXG,5OY6,6ACR,6EIX,6GI6,6GIN,6GIP,6I1S,6JUX,6SRH,6SZM,6T6D,6T8N,6TN8,6Z36,6ZGC,9606.ENSP00000263640,CHEMBL5903,ENSG00000115170",,9606
P32297,Protein,ACHA3_HUMAN,CHRNA3,"ACHA3_HUMAN,CHRNA3,4ZK4,5SYO,5TVC,6PV7,6PV8,9606.ENSP00000315602,CHEMBL3068,ENSG00000080644",,9606
Q9NUQ8-2,Protein,ABCF3_HUMAN,ABCF3,"ABCF3_HUMAN,ABCF3,9606.ENSP00000411471,ENSG00000161204",,9606
O60239-2,Protein,3BP5_HUMAN,SH3BP5,"3BP5_HUMAN,SH3BP5,4H3B,6DJL,6IXE,6IXF,6IXG,6IXV,9606.ENSP00000373301,ENSG00000131370",,9606
Q9UGJ0-2,Protein,AAKG2_HUMAN,PRKAG2,"AAKG2_HUMAN,PRKAG2,9606.ENSP00000287878,CHEMBL2453,ENSG00000106617",,9606
P31946-2,Protein,1433B_HUMAN,YWHAB,"1433B_HUMAN,YWHAB,2BQ0,2C23,4DNK,5N10,6A5Q,6BYK,6GN0,6GN8,6GNJ,6GNK,6GNN,6HEP,9606.ENSP00000361930,CHEMBL3710403,ENSG00000166913",,9606
Q9H172-4,Protein,ABCG4_HUMAN,ABCG4,"ABCG4_HUMAN,ABCG4,9606.ENSP00000481728,ENSG00000172350",,9606
P42684-7,Protein,ABL2_HUMAN,ABL2,"ABL2_HUMAN,ABL2,2ECD,2KK1,2XYN,3GVU,3HMI,3ULR,4EIH,5NP3,5NP5,9606.ENSP00000427562,CHEMBL4014,ENSG00000143322",,9606
P12814-3,Protein,ACTN1_HUMAN,ACTN1,"ACTN1_HUMAN,ACTN1,2EYI,2EYN,2N8Y,2N8Z,9606.ENSP00000377941,ENSG00000072110",,9606
P14621,Protein,ACYP2_HUMAN,ACYP2,"ACYP2_HUMAN,ACYP2,9606.ENSP00000378161,ENSG00000170634",,9606
Q9UDR5,Protein,AASS_HUMAN,AASS,"AASS_HUMAN,AASS,5L76,5L78,5O1N,5O1O,5O1P,9606.ENSP00000377040,ENSG00000008311",,9606
Q4AC99,Protein,1A1L2_HUMAN,ACCSL,"1A1L2_HUMAN,ACCSL,9606.ENSP00000368109,ENSG00000205126",,9606
Q6P461-1,Protein,ACSM6_HUMAN,ACSM6,"ACSM6_HUMAN,ACSM6,9606.ENSP00000340296,ENSG00000173124",,9606
Q9Y2T4-2,Protein,2ABG_HUMAN,PPP2R2C,"2ABG_HUMAN,PPP2R2C,9606.ENSP00000335083,ENSG00000074211",,9606
Q9NUJ1-2,Protein,ABHDA_HUMAN,ABHD10,"ABHDA_HUMAN,ABHD10,9606.ENSP00000273359,ENSG00000144827",,9606
P45844-1,Protein,ABCG1_HUMAN,ABCG1,"ABCG1_HUMAN,ABCG1,9606.ENSP00000354995,ENSG00000160179",,9606
Q9NRA8-2,Protein,4ET_HUMAN,EIF4ENIF1,"4ET_HUMAN,EIF4ENIF1,5ANR,6F9W,6X2R,9606.ENSP00000380659,ENSG00000184708",,9606
Q8WWZ4,Protein,ABCAA_HUMAN,ABCA10,"ABCAA_HUMAN,ABCA10,9606.ENSP00000269081,ENSG00000154263",,9606
P45844-8,Protein,ABCG1_HUMAN,ABCG1,"ABCG1_HUMAN,ABCG1,9606.ENSP00000354995,ENSG00000160179",,9606
Q07001-2,Protein,ACHD_HUMAN,CHRND,"ACHD_HUMAN,CHRND,9606.ENSP00000258385,CHEMBL3011,ENSG00000135902",,9606
Q8N0Z2,Protein,ABRA_HUMAN,ABRA,"ABRA_HUMAN,ABRA,9606.ENSP00000311436,ENSG00000174429",,9606
P11230,Protein,ACHB_HUMAN,CHRNB1,"ACHB_HUMAN,CHRNB1,9606.ENSP00000304290,CHEMBL1907588,CHEMBL3885508,CHEMBL4106145,ENSG00000170175,ENSG00000283946",,9606
Q4LEZ3,Protein,AARD_HUMAN,AARD,"AARD_HUMAN,AARD,9606.ENSP00000367528,ENSG00000205002",,9606
Q8IZY2-1,Protein,ABCA7_HUMAN,ABCA7,"ABCA7_HUMAN,ABCA7,9606.ENSP00000263094,ENSG00000064687",,9606
Q04844,Protein,ACHE_HUMAN,CHRNE,"ACHE_HUMAN,CHRNE,2DF9,9606.ENSP00000293780,CHEMBL2484,ENSG00000108556",,9606
P11229-2,Protein,ACM1_HUMAN,CHRM1,"ACM1_HUMAN,CHRM1,5CXV,6OIJ,6WJC,9606.ENSP00000306490,CHEMBL216,ENSG00000168539",,9606
P0DKL9,Protein,A14EL_HUMAN,ARL14EPL,"A14EL_HUMAN,ARL14EPL,9606.ENSP00000472409,ENSG00000268223",,9606
P54619-1,Protein,AAKG1_HUMAN,PRKAG1,"AAKG1_HUMAN,PRKAG1,2UV4,2UV5,2UV6,2UV7,4CFE,4CFF,4RER,4REW,4ZHX,5EZV,5ISO,6B1U,6B2E,6C9F,6C9G,6C9H,6C9J,9606.ENSP00000323867,CHEMBL2393,ENSG00000181929",,9606
Q86UQ4-1,Protein,ABCAD_HUMAN,ABCA13,"ABCAD_HUMAN,ABCA13,9606.ENSP00000411096,ENSG00000179869",,9606
Q7Z5M8-4,Protein,AB12B_HUMAN,ABHD12B,"AB12B_HUMAN,ABHD12B,9606.ENSP00000336693,ENSG00000131969",,9606
Q969T7-2,Protein,5NT3B_HUMAN,NT5C3B,"5NT3B_HUMAN,NT5C3B,9606.ENSP00000389948,CHEMBL4295921,ENSG00000141698",,9606
Q9UG63-1,Protein,ABCF2_HUMAN,ABCF2,"ABCF2_HUMAN,ABCF2,9606.ENSP00000222388,ENSG00000285292,ENSG00000033050",,9606
O14639-6,Protein,ABLM1_HUMAN,ABLIM1,"ABLM1_HUMAN,ABLIM1,9606.ENSP00000277895,ENSG00000099204",,9606
P01023,Protein,A2MG_HUMAN,A2M,"A2MG_HUMAN,A2M,1BV8,2P9R,4ACQ,9606.ENSP00000323929,CHEMBL4295690,ENSG00000175899",,9606
Q9P0K1-5,Protein,ADA22_HUMAN,ADAM22,"ADA22_HUMAN,ADAM22,3G5C,5Y2Z,5Y31,9606.ENSP00000265727,ENSG00000008277",,9606
Q96AP0-3,Protein,ACD_HUMAN,ACD,"ACD_HUMAN,ACD,2I46,5H65,5I2X,5I2Y,5UN7,5XYF,9606.ENSP00000483117,ENSG00000102977",,9606
Q9NP58,Protein,ABCB6_HUMAN,ABCB6,"ABCB6_HUMAN,ABCB6,3NH6,3NH9,3NHA,3NHB,9606.ENSP00000265316,CHEMBL2007630,ENSG00000115657",,9606
Q8WWZ7-1,Protein,ABCA5_HUMAN,ABCA5,"ABCA5_HUMAN,ABCA5,9606.ENSP00000376443,ENSG00000154265",,9606
P05067-6,Protein,A4_HUMAN,APP,"A4_HUMAN,APP,1AAP,1AMB,1AMC,1AML,1BA4,1BA6,1BJB,1BJC,1BRC,1CA0,1HZ3,1IYT,1MWP,1OWT,1QCM,1QWP,1QXC,1QYT,1TAW,1TKN,1UO7,1UO8,1UOA,1UOI,1X11,1Z0Q,1ZE7,1ZE9,1ZJD,2BEG,2BOM,2BP4,2FJZ,2FK1,2FK2,2FK3,2FKL,2FMA,2G47,2IPU,2LFM,2LLM,2LMN,2LMO,2LMP,2LMQ,2LNQ,2LOH,2LP1,2LZ3,2LZ4,2M4J,2M9R,2M9S,2MGT,2MJ1,2MPZ,2MVX,2MXU,2NAO,2OTK,2R0W,2WK3,2Y29,2Y2A,2Y3J,2Y3K,2Y3L,3AYU,3BAE,3BKJ,3DXC,3DXD,3DXE,3GCI,3IFL,3IFN,3IFO,3IFP,3JQ5,3JQL,3JTI,3KTM,3L33,3L81,3MOQ,3MXC,3MXY,3NYJ,3NYL,3OVJ,3OW9,3PZZ,3Q2X,3SV1,3U0T,3UMH,3UMI,3UMK,4HIX,4JFN,4M1C,4MDR,4MVI,4MVK,4MVL,4NGE,4OJF,4ONF,4ONG,4PQD,4PWQ,4XXD,5AEF,5AM8,5AMB,5BUO,5C67,5CSZ,5HOW,5HOX,5HOY,5KK3,5LFY,5LV0,5MY4,5MYO,5MYX,5ONP,5ONQ,5OQV,5TXD,5VOS,5VZY,5W3P,6CO3,6GFI,6ITU,6IYC,6NB9,6O4J,6OC9,6OIZ,6RHY,6SHS,6TI5,6TI6,6TI7,6WXM,9606.ENSP00000284981,CHEMBL2487,ENSG00000142192",,9606
Q9NYB9-3,Protein,ABI2_HUMAN,ABI2,"ABI2_HUMAN,ABI2,2ED0,3P8C,4N78,9606.ENSP00000295851,ENSG00000138443",,9606
Q6P4H8-2,Protein,ACKMT_HUMAN,ATPSCKMT,"ACKMT_HUMAN,ATPSCKMT,9606.ENSP00000422338,ENSG00000150756",,9606
Q9UNQ0-1,Protein,ABCG2_HUMAN,ABCG2,"ABCG2_HUMAN,ABCG2,5NJ3,5NJG,6ETI,6FEQ,6FFC,6HBU,6HCO,6HIJ,6HZM,6VXF,6VXH,6VXI,6VXJ,9606.ENSP00000237612,CHEMBL5393,ENSG00000118777",,9606
Q8N9L9,Protein,ACOT4_HUMAN,ACOT4,"ACOT4_HUMAN,ACOT4,3K2I,9606.ENSP00000323071,ENSG00000177465",,9606
Q8N6N7,Protein,ACBD7_HUMAN,ACBD7,"ACBD7_HUMAN,ACBD7,3EPY,9606.ENSP00000367453,ENSG00000176244",,9606
Q6JQN1-1,Protein,ACD10_HUMAN,ACAD10,"ACD10_HUMAN,ACAD10,9606.ENSP00000389813,CHEMBL4105816,ENSG00000111271",,9606
Q9NR19,Protein,ACSA_HUMAN,ACSS2,"ACSA_HUMAN,ACSS2,9606.ENSP00000253382,ENSG00000131069",,9606
Q9NRK6,Protein,ABCBA_HUMAN,ABCB10,"ABCBA_HUMAN,ABCB10,3ZDQ,4AYT,4AYW,4AYX,9606.ENSP00000355637,ENSG00000135776",,9606
P17174-1,Protein,AATC_HUMAN,GOT1,"AATC_HUMAN,GOT1,3II0,3WZF,6DNA,6DNB,6DND,9606.ENSP00000359539,CHEMBL2189139,ENSG00000120053",,9606
